identity_check_id,issuer_id,provider,status,level,alias_confidence,opted_in,initiated_at,completed_at,failure_reason,raw_response
881d97d7-3844-44fd-a976-9bf4f2df2068,d58efda4-6523-41d8-ba6a-f7e56d8b38d1,Persona,PASSED,basic,96.75,True,2025-08-15,2025-09-26,,
9b293eeb-e440-471f-88f2-f7c1cbb09356,69064032-48c8-47f8-81e0-8833b0936f3c,Persona,PASSED,basic,71.79,True,2025-07-30,2025-09-09,,
ff1d67bd-3cc6-451d-a927-a876ed199b6d,e683ed8e-e4d0-47a4-81a1-f834f9ef9694,Persona,PASSED,basic,73.28,True,2025-12-17,2025-01-29,,
886c89e3-00f6-4971-8c2f-c4dc6b99b20b,fe937c34-bb4e-4956-99a6-56e4a8170a14,Persona,PASSED,basic,91.05,True,2025-06-18,2025-03-04,,
e168cd42-717d-45e6-82d5-c5d018714bf3,bec52427-8ffa-4da0-bbf7-7f2d0ba1abee,Persona,PASSED,basic,71.05,True,2025-02-07,2025-04-25,,
a60a5995-dd83-4e01-a3e3-adf934351277,e910dbb0-504c-4335-b226-07140894102b,Persona,PASSED,basic,73.38,True,2025-04-01,2025-09-28,,
34b000a1-cc47-416b-8ce2-e3a19763f109,36f30735-7ac1-4b9a-a475-8a7340d7ee77,Persona,PASSED,basic,71.99,True,2025-10-07,2025-10-07,,
449edfae-ec03-48e0-8216-eae95d45988c,b698e927-563f-4aa7-8b88-adf652f4ecbe,Persona,PASSED,basic,84.37,True,2025-06-03,2025-09-22,,
aeddabcc-f50c-46e4-9196-ff45755b5a71,548ad40e-72bb-423d-8400-8ecb4401ce8d,Persona,PASSED,basic,93.59,True,2025-09-14,2025-07-11,,
960bd4fa-d6e3-4f7e-8eea-e3b5c63585b9,70282a79-8ac5-4e6e-a93d-3b975f5eeb2f,Persona,PASSED,basic,78.13,True,2025-10-09,2025-12-12,,
070fb231-da82-4a1a-a9a4-0db9e40a3d99,ff23c619-f943-4635-be68-557c039518f2,Persona,PASSED,basic,87.81,True,2025-01-12,2025-11-13,,
1082e978-e60b-45c1-93ba-4cf84b6c5e29,eafa5207-7f5d-4b04-ae86-3cc11c649c74,Persona,PASSED,basic,84.11,True,2025-08-14,2025-11-17,,
2d32a625-5724-4055-8a64-dfc5ac9c06e4,760d87d2-846f-4e2a-abc0-233089bfcda1,Persona,PASSED,basic,87.92,True,2025-06-20,2025-01-25,,
161f4c78-db31-4bee-85cb-a0d1fd55d6f8,157925c3-e3fb-4115-9811-504f543cd499,Persona,PASSED,basic,87.72,True,2025-11-29,2025-08-21,,
b5d2c9a8-da63-4f35-b5aa-d76d812bd644,b1b02bd9-139e-4d6d-b75d-35cb5b881565,Persona,PASSED,basic,88.58,True,2025-07-19,2025-08-27,,
805252ad-cd04-48f2-aa6d-7059b6920d3f,719f1af4-aca9-444e-9239-4518a2d546fa,Persona,PASSED,basic,81.98,True,2025-12-10,2025-10-02,,
e4f6720e-06b3-4552-a1d6-9a68aa179883,960e77e1-efde-4bdc-9e66-45c98e27b0f1,Persona,PASSED,basic,75.33,True,2025-05-03,2025-01-07,,
bc101333-cf57-4889-b858-83931db6249b,9ce1537c-bf44-42af-904d-8a6041603e61,Persona,PASSED,basic,86.32,True,2025-04-08,2025-02-11,,
df8b3147-c4e1-43d2-aea2-ff79d3e22d06,7669548f-35e0-4d59-bc43-abbd026035b0,Persona,PASSED,basic,88.04,True,2025-03-14,2025-11-16,,
1ea42ace-ef20-488a-963d-d206f49f4ab8,569fa6f0-fec6-4218-8b83-17cc42ab8d03,Persona,PASSED,basic,92.6,True,2025-11-20,2025-07-10,,
6ad03cd3-17c8-480e-993e-d2b0444fb5f1,c678ed05-a5a8-4a73-bef4-7d501e372893,Persona,PASSED,basic,75.78,True,2025-11-26,2025-08-08,,
03ad05c5-b27f-4441-9293-9ab1e8b1a507,fd85f1da-9972-44fa-8474-556466eabb1f,Persona,PASSED,basic,90.44,True,2025-08-24,2025-02-27,,
248591da-b261-46ba-a946-1febd5702be3,417b8a10-7806-4b7f-bed0-f8344306ceba,Persona,PASSED,basic,78.21,True,2025-08-17,2025-12-06,,
7b11186d-b7fc-486c-8e0f-f8b50bb22da2,79d5341f-52b5-4383-84f0-83318a5fe782,Persona,FAILED,basic,78.86,True,2025-09-14,2025-01-06,check_failed,
95056f93-af73-4c1b-9507-df467cd85339,e23ac336-d07b-4935-b1c9-98c64526f808,Persona,FAILED,basic,71.95,True,2025-01-06,2025-11-12,check_failed,
745a6ce4-db97-4641-a960-2c218061b933,ad3d8894-f3e8-4553-9b16-8250ae2dba3b,Persona,PENDING,basic,80.02,True,2025-11-03,2025-09-15,check_failed,
c426b5d6-5541-4af9-a6b2-f1e7284f64db,efab9907-dd20-467e-a6a6-22fcc5a0a672,Persona,FAILED,basic,86.21,True,2025-01-15,2025-01-12,check_failed,
4e84f44d-0b92-41f0-9955-1d216ef27a17,d7442045-206f-487f-b942-8c3c415c7d26,Persona,PENDING,basic,89.05,True,2025-01-11,2025-06-24,check_failed,
524729c5-c416-44be-b86b-58ef8ac23cda,761ce4c9-ea5a-497f-bdbe-9eb06059e6a4,Persona,FAILED,basic,82.09,True,2025-05-14,2025-08-19,check_failed,
09ff59da-c596-49d2-9a1d-1632d680f583,4ad883a2-175b-4bca-81cd-ca222c6ab155,Persona,FAILED,basic,79.61,True,2025-08-15,2025-11-28,check_failed,
824a7393-6e8d-4830-8341-82b1a26432d6,fa2670bd-181a-4e4d-a7fc-a9dcb2ce8b9c,Persona,FAILED,basic,78.37,True,2025-07-23,2025-08-09,check_failed,
aa1fb339-c997-4932-a0e5-1ed010248471,b22a6203-b7e4-4698-9bc4-25c3af865de6,Persona,PENDING,basic,80.19,True,2025-04-08,2025-09-07,check_failed,
b1fabe5e-8b51-46ae-83a8-71ff6581d691,b069ce9e-819d-4db1-88ff-05b5eee31397,Persona,PENDING,basic,85.91,True,2025-09-24,2025-09-23,check_failed,
7b9c11f0-e40b-4831-add8-f030a601b529,cdef2a86-4725-4693-9ae3-84ad69f7ad7a,Persona,FAILED,basic,75.47,True,2025-06-01,2025-01-21,check_failed,
300c2da2-87cf-4191-88a6-6e20aa8be472,df1484f4-86ce-42d9-827a-aea485da3e48,Persona,FAILED,basic,72.74,True,2025-05-21,2025-09-03,check_failed,
1095b25f-537d-4fb2-baa8-8af893e71c7f,0317ca3a-00ea-4f8f-a042-cefcbb8bbf3c,Persona,FAILED,basic,87.57,True,2025-02-27,2025-04-11,check_failed,
493d224f-947f-4270-b2f2-fbb14afd27cc,60b61a57-b4d1-4c2e-80e8-28127c499101,Persona,PENDING,basic,99.26,True,2025-03-25,2025-05-14,check_failed,
3cf07cf9-243f-4e5f-8e31-1d68ebb74e25,1696df21-0581-49d1-97a0-5c0c0a0870ec,Persona,PENDING,basic,93.96,True,2025-04-02,2025-10-12,check_failed,
92f41ca3-9490-4cc8-b1ea-d3e8926bd9c4,7ef00a32-a6b7-4a1e-b35c-a90a64b2def8,Persona,PENDING,basic,81.42,True,2025-03-09,2025-01-23,check_failed,
0416ee01-340f-4c49-abe7-42184bbbbbd4,19a553c7-36bb-42ff-b7ce-0aa9c4ea8cd6,Persona,PENDING,basic,90.42,True,2025-09-19,2025-06-22,check_failed,
a1f8fcde-3850-405d-8cc5-16ed88fe2ab0,33933fc3-8d8c-4e8b-a9cd-a16c04a3b0b4,Persona,FAILED,basic,72.21,True,2025-11-02,2025-10-14,check_failed,
9e5b15ce-786c-4941-836f-14c9aa3cbf40,a6ca095d-6f14-4981-84a6-2cc087f1fdde,Persona,FAILED,basic,98.95,True,2025-08-30,2025-01-02,check_failed,
ac061a0f-c034-4b5a-b606-6af0e9881329,7017da5f-00c7-407e-adf3-0708b46604ee,Persona,PENDING,basic,85.45,True,2025-02-25,2025-04-25,check_failed,
