social_verif_id,issuer_id,platform,handle,followers_count,verified,initiated_at,completed_at,attempts,status,metadata
397cbdf1-b773-4d12-a8cf-b086f846bb82,701ce3b3-0491-4bb6-bbe1-6e2c15d3574e,X,x_7802,367589,True,2025-04-02,2025-06-16,3,PASSED,
cc18991b-5065-40d3-98b6-52c254439cc3,366fd3dd-1099-44ef-97f1-8f1591976ba2,YOUTUBE,youtube_6804,474466,True,2025-05-06,2025-12-26,2,PASSED,
752506c5-e4ba-43ca-8ade-045718bd7a96,86ab1e17-4e52-4e16-8064-510845959ba4,INSTAGRAM,instagram_3238,925724,True,2025-04-09,2025-01-01,1,PASSED,
003ce447-e29c-4b55-a992-79353054dfc2,a7b003bc-efed-4fbc-b0b5-c39d87986f4f,INSTAGRAM,instagram_8818,13851,False,2025-10-01,2025-04-05,2,FAILED,
f1203248-bde6-4ee8-8b7c-bcceeb75cfb4,2da175f4-7a72-4212-bfdc-ab2397d24af0,YOUTUBE,youtube_6720,814770,False,2025-08-07,2025-07-30,2,FAILED,
3201825e-61c9-4564-bc82-1ffe03c05bbc,dd6b1aa0-0389-4b7d-a86b-63ab5b7a36ad,X,x_4919,635523,False,2025-05-03,2025-12-15,1,PENDING,
b4ddbe23-d51b-4273-a3a9-97ac0a296335,d2de152c-e992-4ede-9f46-475b4367f726,YOUTUBE,youtube_3291,19137,False,2025-11-22,2025-01-08,3,PENDING,
51c1246c-5a07-4609-be68-edc50101ba73,c68ee746-7c85-407e-a37d-05277cba579c,X,x_9301,411178,False,2025-06-04,2025-08-04,3,FAILED,
a95e5de6-b5d3-46b4-91e8-e6b594fa4884,e6785cc7-caa3-4c7a-9842-966b5dcdfbe0,INSTAGRAM,instagram_5492,98550,False,2025-01-16,2025-11-29,3,FAILED,
fe88fa0b-cae4-4a9a-b9c3-4ad9524a5161,fe648e41-af9b-44b7-8524-ed1fc4606f28,X,x_6197,813843,False,2025-08-27,2025-11-10,3,PENDING,
be494ef9-8762-4a19-a21f-22cf11427a45,0f901e41-9b49-40c3-8695-15025e322285,YOUTUBE,youtube_7835,361790,False,2025-07-29,2025-12-12,3,FAILED,
1945340a-4a4b-4ca2-a4d1-c37a970738a3,867e0a22-70fe-45e7-a3b2-05f73baed6a2,YOUTUBE,youtube_1552,331328,False,2025-06-30,2025-11-07,1,FAILED,
8725dcbf-8689-43f8-8c28-080d47b0e64c,aaf3987e-31ae-481f-82c8-066a07f44e8a,YOUTUBE,youtube_3901,791705,False,2025-06-25,2025-11-05,3,FAILED,
56d84c32-bc5d-4f7f-850e-d91c1f9788ae,b1284aa2-4917-4f9b-a514-1345b8c0e93d,YOUTUBE,youtube_9901,399135,False,2025-10-29,2025-07-13,1,FAILED,
8e207040-783b-4e78-9935-dde662e6370b,6b2161b8-5999-499d-ae14-87525c2d8d0e,X,x_3511,240819,False,2025-04-07,2026-01-01,2,PENDING,
e6193a25-e2ec-43ed-ad66-fefba27ea602,55503d73-250e-47fe-8317-723d8be27c2e,INSTAGRAM,instagram_7611,181676,False,2025-07-12,2025-11-16,1,PENDING,
c1a00901-a4e5-4515-a91e-772440652732,96d8587d-9efa-4b64-82d2-7b213c88513d,X,x_2669,312607,False,2025-01-06,2025-07-09,1,PENDING,
87d42c50-6ee6-44fc-b01f-95693015fa42,d64271b4-d415-44e9-b406-97fa05fe2abc,YOUTUBE,youtube_9603,405162,False,2025-09-28,2025-11-18,1,PENDING,
e8e76d17-4e51-42f8-b322-0ef97f631875,fac59d64-f260-4cea-9b1a-718a2600c534,INSTAGRAM,instagram_3010,785264,False,2025-07-01,2025-03-11,1,FAILED,
17830365-b318-4d97-9378-1adcfe1714ae,641c8f32-596b-4150-a773-b06f0d4e2bd1,YOUTUBE,youtube_1465,887107,False,2025-09-05,2025-07-30,1,FAILED,
db33f70e-f756-416e-8b19-40541b240dc4,050cc7ba-900b-4745-bd8d-b18fb7ad3213,YOUTUBE,youtube_8348,1012,False,2025-04-22,2025-12-30,3,FAILED,
d245cf30-0467-4af7-8ca4-daab99bd2345,e2f74e98-e6eb-452d-96b8-6093a951a767,X,x_5596,197624,False,2025-08-21,2025-09-20,2,FAILED,
bdf9314c-c09b-4f0e-a39d-e88d33eed49a,7bb3ebee-ea45-451c-a1bd-cc4d2a3fc00d,X,x_1567,2488,False,2025-12-16,2025-08-13,1,PENDING,
1a2c6def-c749-486d-a43d-00001c8d7e99,945fe954-05e3-4e63-8a99-517b6f5580b2,INSTAGRAM,instagram_2701,19356,False,2025-11-30,2025-12-15,1,FAILED,
49d5d692-d18d-4655-b73a-e7dbc35735ca,c9440fb9-1be1-454e-b698-dda14def8fdc,YOUTUBE,youtube_7607,100906,False,2025-04-16,2025-03-28,2,FAILED,
b0a3e9bc-ae80-4a9e-9c63-d7c0330cfd05,ae5c636b-3d33-41d1-95eb-ad6caa510dce,X,x_1948,372697,False,2025-11-19,2025-09-16,2,FAILED,
b72f7ea0-383b-417a-8e45-7bfcc048a28a,d6b57b90-b030-47e6-b1e5-0183a35b7253,INSTAGRAM,instagram_8493,486853,False,2025-08-08,2025-05-21,2,PENDING,
008dc1f5-dc05-4da6-a172-58f62bf84be7,022b666c-688e-4739-ada5-470f670e0372,X,x_4017,82360,False,2025-10-25,2025-06-06,1,FAILED,
18af6cdc-52c6-42fe-a6ee-f0eb21ae3fea,839dfd11-37e5-43ab-a4c0-ce8c19c6921e,YOUTUBE,youtube_5440,341108,False,2025-09-24,2025-08-27,2,PENDING,
ee8fa7d6-388f-4f2b-b2ef-70cf371a92a8,edb29271-f6ab-42e3-9746-935e5aba32ab,INSTAGRAM,instagram_4975,771261,False,2025-02-09,2025-07-21,1,PENDING,
a52b8560-4cda-4b6e-a4a0-f5defa6a0158,de0271ea-4e42-4501-90d5-1700689f1ec5,YOUTUBE,youtube_2367,774960,False,2025-08-29,2025-04-18,3,PENDING,
1a239e03-68fa-4528-93d4-b626c669cffd,aff4b541-1404-4dac-b0f2-74101f3e2f62,X,x_9554,687277,False,2025-10-01,2025-08-20,3,PENDING,
3c3832c2-f2c7-49d7-a5f2-694e36d4fa09,7a896a64-2b20-40ee-b56d-1e24bc0f78b8,YOUTUBE,youtube_6655,496194,False,2025-10-29,2025-06-11,2,PENDING,
efbc0475-cd8c-426d-8617-fc9d3289aac4,739d338d-53f4-459a-ac90-b3fb55613ba7,X,x_5927,59032,True,2025-03-07,2025-04-18,2,PASSED,
cf759d6b-34f4-49cb-831f-b12e4206c767,06df318b-273a-463d-aeda-1a04e1710b49,INSTAGRAM,instagram_3003,383368,True,2025-11-29,2025-03-22,1,PASSED,
6fe22a85-26a9-4aa6-8d71-26ac7e624458,cd8304f3-9626-4789-8e1e-79f075a39e12,YOUTUBE,youtube_5362,29161,True,2025-12-13,2025-12-07,2,PASSED,
97fcf719-7230-4e0f-acfc-2f60b5285c8d,a131c901-08c4-40e5-a2c5-e750eafaec7c,X,x_1412,257650,True,2025-01-17,2025-03-19,3,PASSED,
62c9689d-2d2f-4d79-8ec7-d83a3da11c66,f60cda2a-8470-4f63-b712-933b3d62f008,YOUTUBE,youtube_8471,200362,True,2025-12-24,2025-11-21,3,PASSED,
d505e93c-9f4d-4bac-b2b0-fdd692f86ac6,a8e0627b-1317-4269-a362-f7ab2189132c,X,x_5545,401743,True,2025-05-22,2025-12-31,2,PASSED,
7c9dc631-156a-4e7e-9fa1-4d2619d9ef23,cc0ad695-19e2-4a39-abe8-ade28ca793be,YOUTUBE,youtube_1992,534039,True,2025-09-16,2025-09-19,3,PASSED,
632dc262-6907-4d4c-b7c5-ad8b78cee38d,0897b7ec-e83d-4c40-8bf0-9461e5053577,YOUTUBE,youtube_9053,572320,True,2025-11-25,2025-11-27,1,PASSED,
3d74f42e-86e1-4684-81cf-413dfec40c7e,9a4e0641-6198-475b-996f-3ecfb141b106,X,x_7584,692750,True,2025-09-16,2025-02-23,1,PASSED,
4d07d6a4-b471-4c31-9b04-8d158b0f34e9,c6e19fa1-1f2f-4188-89ea-5f881869a5cd,X,x_3874,904608,True,2025-04-17,2025-01-14,1,PASSED,
ef32c4cd-ec8d-438f-aaf7-2160f314cbb4,39d2f5ef-d194-4a0d-9408-6e4fd23bbaad,YOUTUBE,youtube_6110,525175,True,2025-04-30,2025-07-01,3,PASSED,
782303dc-1449-419c-abb4-52680d24046e,516fea06-760a-43dc-9b19-dd20d3480732,YOUTUBE,youtube_6607,165714,True,2025-11-08,2025-09-05,3,PASSED,
ba5f5118-b4f1-4822-a5c2-c60e5163f56e,ff1bfd1e-33e6-44e1-a673-dd5c4c0f7130,X,x_1070,77877,True,2025-05-26,2025-12-15,1,PASSED,
c0b4f717-ec64-4383-aa4d-01d65446b537,5d109710-5615-4603-8429-894e50db5720,YOUTUBE,youtube_4699,787687,True,2025-06-08,2025-06-23,3,PASSED,
87118c08-4496-4356-bcdb-1fef5555d98b,7baba446-182e-4330-b731-4ae5a9017711,INSTAGRAM,instagram_9472,812061,True,2025-09-05,2025-08-09,3,PASSED,
f8f5a5e8-f172-4d6b-98d7-bef2c21804d8,842429d2-e28f-4aaa-903e-609a67c47ad0,INSTAGRAM,instagram_2736,519468,True,2025-04-07,2025-01-12,1,PASSED,
629d8827-99fa-4acc-9c54-3d650857db58,a70280eb-7431-4382-ae24-4cc0da999b8e,YOUTUBE,youtube_8635,43229,True,2025-09-11,2025-09-06,2,PASSED,
2e521ebe-5af9-4872-ab39-e23d37fee383,e8f3d425-a23c-4e2e-acca-875b904269cd,X,x_7424,932222,True,2025-09-15,2025-01-18,3,PASSED,
0d843fa8-220f-4cde-8715-3185fbd8f9de,83d89115-ccc8-4bc7-b2e8-ef000c5fe5d6,X,x_6168,730384,True,2025-02-20,2025-10-25,3,PASSED,
573a2962-ffd8-41bb-9962-a5116ebd5a3c,445e540e-2d0f-43e7-aa24-2ffeedb065cf,X,x_9921,929557,True,2025-12-16,2025-06-26,1,PASSED,
