user_id,token_id,quantity,total_value
35d44968-b184-4f5f-aac7-8935cf9f9392,104,49,51.766785
35d44968-b184-4f5f-aac7-8935cf9f9392,105,32,32.098256
35d44968-b184-4f5f-aac7-8935cf9f9392,107,44,44.87791
35d44968-b184-4f5f-aac7-8935cf9f9392,115,46,47.318797
35d44968-b184-4f5f-aac7-8935cf9f9392,125,2,2.594343
35d44968-b184-4f5f-aac7-8935cf9f9392,127,7,11.503653
35d44968-b184-4f5f-aac7-8935cf9f9392,133,2,2.137793
35d44968-b184-4f5f-aac7-8935cf9f9392,141,1,1.386745
35d44968-b184-4f5f-aac7-8935cf9f9392,146,2,2.191521
35d44968-b184-4f5f-aac7-8935cf9f9392,149,20,23.84583
35d44968-b184-4f5f-aac7-8935cf9f9392,150,26,32.328335
36078787-d433-49cd-8f8c-e49c5cca6a4c,13,22,27.85419
36078787-d433-49cd-8f8c-e49c5cca6a4c,14,63,92.364008
36078787-d433-49cd-8f8c-e49c5cca6a4c,16,20,27.75813
36078787-d433-49cd-8f8c-e49c5cca6a4c,24,12,14.580738
36078787-d433-49cd-8f8c-e49c5cca6a4c,27,28,29.19301
36078787-d433-49cd-8f8c-e49c5cca6a4c,33,57,90.060062
36078787-d433-49cd-8f8c-e49c5cca6a4c,34,14,17.298729
36078787-d433-49cd-8f8c-e49c5cca6a4c,38,9,9.262269
36078787-d433-49cd-8f8c-e49c5cca6a4c,44,48,49.60908
36078787-d433-49cd-8f8c-e49c5cca6a4c,45,33,45.399783
36078787-d433-49cd-8f8c-e49c5cca6a4c,52,17,17.393737
36078787-d433-49cd-8f8c-e49c5cca6a4c,64,36,37.822841999999994
36078787-d433-49cd-8f8c-e49c5cca6a4c,68,63,86.011776
36078787-d433-49cd-8f8c-e49c5cca6a4c,75,40,40.14858
36078787-d433-49cd-8f8c-e49c5cca6a4c,83,4,7.134026
36078787-d433-49cd-8f8c-e49c5cca6a4c,96,29,35.480572
36078787-d433-49cd-8f8c-e49c5cca6a4c,99,29,35.012338
36078787-d433-49cd-8f8c-e49c5cca6a4c,102,3,3.657294
36078787-d433-49cd-8f8c-e49c5cca6a4c,104,21,22.012851
36078787-d433-49cd-8f8c-e49c5cca6a4c,107,39,43.85714
36078787-d433-49cd-8f8c-e49c5cca6a4c,111,29,48.118221
36078787-d433-49cd-8f8c-e49c5cca6a4c,118,32,32.596528
36078787-d433-49cd-8f8c-e49c5cca6a4c,122,31,34.321154
36078787-d433-49cd-8f8c-e49c5cca6a4c,123,39,41.613858
36078787-d433-49cd-8f8c-e49c5cca6a4c,125,15,18.101895
36078787-d433-49cd-8f8c-e49c5cca6a4c,126,17,20.261722
36078787-d433-49cd-8f8c-e49c5cca6a4c,127,7,7.202377
36078787-d433-49cd-8f8c-e49c5cca6a4c,133,43,47.524675
36078787-d433-49cd-8f8c-e49c5cca6a4c,135,13,15.492165
36078787-d433-49cd-8f8c-e49c5cca6a4c,141,18,24.087249
36078787-d433-49cd-8f8c-e49c5cca6a4c,142,7,7.052164
36078787-d433-49cd-8f8c-e49c5cca6a4c,148,66,97.764265
36078787-d433-49cd-8f8c-e49c5cca6a4c,150,37,42.031963
36a935ec-2749-4358-8475-a61dd1ddd304,1,16,19.079608
36a935ec-2749-4358-8475-a61dd1ddd304,3,22,22.954063
36a935ec-2749-4358-8475-a61dd1ddd304,8,45,50.9409
36a935ec-2749-4358-8475-a61dd1ddd304,10,21,34.025061
36a935ec-2749-4358-8475-a61dd1ddd304,12,27,44.823321
36a935ec-2749-4358-8475-a61dd1ddd304,13,55,78.602209
36a935ec-2749-4358-8475-a61dd1ddd304,17,19,22.636714
36a935ec-2749-4358-8475-a61dd1ddd304,19,39,44.632263
36a935ec-2749-4358-8475-a61dd1ddd304,23,38,51.401088
36a935ec-2749-4358-8475-a61dd1ddd304,30,5,6.238665
36a935ec-2749-4358-8475-a61dd1ddd304,32,23,24.143698
36a935ec-2749-4358-8475-a61dd1ddd304,33,60,62.69721
36a935ec-2749-4358-8475-a61dd1ddd304,36,4,5.561194
36a935ec-2749-4358-8475-a61dd1ddd304,42,20,27.83357
36a935ec-2749-4358-8475-a61dd1ddd304,45,48,57.063978
36a935ec-2749-4358-8475-a61dd1ddd304,46,38,47.328639
36a935ec-2749-4358-8475-a61dd1ddd304,54,4,5.901318
36a935ec-2749-4358-8475-a61dd1ddd304,55,20,26.83767
36a935ec-2749-4358-8475-a61dd1ddd304,56,47,49.235508
36a935ec-2749-4358-8475-a61dd1ddd304,57,66,92.19189399999999
36a935ec-2749-4358-8475-a61dd1ddd304,58,18,18.963585
36a935ec-2749-4358-8475-a61dd1ddd304,63,26,26.316641
36a935ec-2749-4358-8475-a61dd1ddd304,73,10,12.708365
36a935ec-2749-4358-8475-a61dd1ddd304,74,35,35.80983
36a935ec-2749-4358-8475-a61dd1ddd304,87,47,47.516718
36a935ec-2749-4358-8475-a61dd1ddd304,92,23,26.233248
36a935ec-2749-4358-8475-a61dd1ddd304,102,23,24.556847
36a935ec-2749-4358-8475-a61dd1ddd304,103,86,105.847321
36a935ec-2749-4358-8475-a61dd1ddd304,106,36,39.430818
36a935ec-2749-4358-8475-a61dd1ddd304,107,31,35.993139
36a935ec-2749-4358-8475-a61dd1ddd304,110,3,3.595056
36a935ec-2749-4358-8475-a61dd1ddd304,115,4,4.643862
36a935ec-2749-4358-8475-a61dd1ddd304,121,4,4.839178
36a935ec-2749-4358-8475-a61dd1ddd304,127,41,49.113572
36a935ec-2749-4358-8475-a61dd1ddd304,135,25,38.82645
36a935ec-2749-4358-8475-a61dd1ddd304,142,5,6.3915
36a935ec-2749-4358-8475-a61dd1ddd304,145,42,57.718269
36c39a70-c598-41ba-9266-7c2acf4501df,3,36,37.511514
36c39a70-c598-41ba-9266-7c2acf4501df,9,28,31.452806
36c39a70-c598-41ba-9266-7c2acf4501df,12,10,10.645495
36c39a70-c598-41ba-9266-7c2acf4501df,16,28,44.399782
36c39a70-c598-41ba-9266-7c2acf4501df,33,61,90.333211
36c39a70-c598-41ba-9266-7c2acf4501df,35,34,42.067273
36c39a70-c598-41ba-9266-7c2acf4501df,38,26,26.052923
36c39a70-c598-41ba-9266-7c2acf4501df,45,55,88.736423
36c39a70-c598-41ba-9266-7c2acf4501df,46,21,29.174775
36c39a70-c598-41ba-9266-7c2acf4501df,47,45,65.655495
36c39a70-c598-41ba-9266-7c2acf4501df,53,14,15.506477
36c39a70-c598-41ba-9266-7c2acf4501df,54,28,29.04489
36c39a70-c598-41ba-9266-7c2acf4501df,55,49,59.541958
36c39a70-c598-41ba-9266-7c2acf4501df,66,17,20.55419
36c39a70-c598-41ba-9266-7c2acf4501df,72,42,54.617317
36c39a70-c598-41ba-9266-7c2acf4501df,73,33,33.556347
36c39a70-c598-41ba-9266-7c2acf4501df,83,64,87.463105
36c39a70-c598-41ba-9266-7c2acf4501df,86,44,50.673634
36c39a70-c598-41ba-9266-7c2acf4501df,91,9,10.671111
36c39a70-c598-41ba-9266-7c2acf4501df,95,19,22.213698
36c39a70-c598-41ba-9266-7c2acf4501df,96,12,13.533594
36c39a70-c598-41ba-9266-7c2acf4501df,102,77,86.664531
36c39a70-c598-41ba-9266-7c2acf4501df,103,77,90.636217
36c39a70-c598-41ba-9266-7c2acf4501df,108,17,17.898127
36c39a70-c598-41ba-9266-7c2acf4501df,110,46,46.567617
36c39a70-c598-41ba-9266-7c2acf4501df,111,85,108.171189
36c39a70-c598-41ba-9266-7c2acf4501df,115,9,10.337634
36c39a70-c598-41ba-9266-7c2acf4501df,120,9,10.321281
36c39a70-c598-41ba-9266-7c2acf4501df,125,46,62.498981
36c39a70-c598-41ba-9266-7c2acf4501df,127,4,4.477158
36c39a70-c598-41ba-9266-7c2acf4501df,131,33,34.440582
36c39a70-c598-41ba-9266-7c2acf4501df,133,50,52.504125
36c39a70-c598-41ba-9266-7c2acf4501df,135,30,46.808745
36c39a70-c598-41ba-9266-7c2acf4501df,141,25,35.118275
36c39a70-c598-41ba-9266-7c2acf4501df,148,25,28.8272
36cbdeda-0b0d-4649-8d41-e313575a8bb4,4,36,38.000034
36cbdeda-0b0d-4649-8d41-e313575a8bb4,7,35,35.95312
36cbdeda-0b0d-4649-8d41-e313575a8bb4,12,30,42.759825
36cbdeda-0b0d-4649-8d41-e313575a8bb4,16,90,129.799131
36cbdeda-0b0d-4649-8d41-e313575a8bb4,23,55,96.763722
36cbdeda-0b0d-4649-8d41-e313575a8bb4,24,20,21.81493
36cbdeda-0b0d-4649-8d41-e313575a8bb4,33,38,45.906641
36cbdeda-0b0d-4649-8d41-e313575a8bb4,34,2,2.165761
36cbdeda-0b0d-4649-8d41-e313575a8bb4,38,2,2.530265
36cbdeda-0b0d-4649-8d41-e313575a8bb4,39,50,55.663175
36cbdeda-0b0d-4649-8d41-e313575a8bb4,43,14,14.454181
36cbdeda-0b0d-4649-8d41-e313575a8bb4,53,16,20.127304
36cbdeda-0b0d-4649-8d41-e313575a8bb4,58,24,33.155748
36cbdeda-0b0d-4649-8d41-e313575a8bb4,61,18,19.740663
36cbdeda-0b0d-4649-8d41-e313575a8bb4,62,11,12.78365
36cbdeda-0b0d-4649-8d41-e313575a8bb4,64,27,29.628693
36cbdeda-0b0d-4649-8d41-e313575a8bb4,67,27,37.067031
36cbdeda-0b0d-4649-8d41-e313575a8bb4,78,50,52.423625
36cbdeda-0b0d-4649-8d41-e313575a8bb4,85,28,37.137394
36cbdeda-0b0d-4649-8d41-e313575a8bb4,86,1,1.251643
36cbdeda-0b0d-4649-8d41-e313575a8bb4,102,73,76.760891
36cbdeda-0b0d-4649-8d41-e313575a8bb4,111,40,55.65978
36cbdeda-0b0d-4649-8d41-e313575a8bb4,116,59,86.512991
36cbdeda-0b0d-4649-8d41-e313575a8bb4,126,7,7.450478
36cbdeda-0b0d-4649-8d41-e313575a8bb4,133,4,4.267398
36cbdeda-0b0d-4649-8d41-e313575a8bb4,143,33,37.854564
3709db94-611b-40aa-85ea-87dbc28aa93d,16,38,59.956191
3709db94-611b-40aa-85ea-87dbc28aa93d,20,42,45.710889
3709db94-611b-40aa-85ea-87dbc28aa93d,22,24,27.959772
3709db94-611b-40aa-85ea-87dbc28aa93d,23,42,67.563741
3709db94-611b-40aa-85ea-87dbc28aa93d,30,19,25.647207
3709db94-611b-40aa-85ea-87dbc28aa93d,33,6,9.581031
3709db94-611b-40aa-85ea-87dbc28aa93d,36,4,5.63875
3709db94-611b-40aa-85ea-87dbc28aa93d,44,88,115.643286
3709db94-611b-40aa-85ea-87dbc28aa93d,45,38,54.909715
3709db94-611b-40aa-85ea-87dbc28aa93d,46,86,98.435433
3709db94-611b-40aa-85ea-87dbc28aa93d,54,49,58.926616
3709db94-611b-40aa-85ea-87dbc28aa93d,56,7,7.31717
3709db94-611b-40aa-85ea-87dbc28aa93d,57,33,39.531954
3709db94-611b-40aa-85ea-87dbc28aa93d,61,24,24.980628
3709db94-611b-40aa-85ea-87dbc28aa93d,63,23,26.771241
3709db94-611b-40aa-85ea-87dbc28aa93d,67,44,64.432786
3709db94-611b-40aa-85ea-87dbc28aa93d,68,9,10.821393
3709db94-611b-40aa-85ea-87dbc28aa93d,72,39,56.207151
3709db94-611b-40aa-85ea-87dbc28aa93d,76,29,30.734867
3709db94-611b-40aa-85ea-87dbc28aa93d,83,50,56.33905300000001
3709db94-611b-40aa-85ea-87dbc28aa93d,87,38,38.339549
3709db94-611b-40aa-85ea-87dbc28aa93d,91,82,94.229675
3709db94-611b-40aa-85ea-87dbc28aa93d,95,42,69.434883
3709db94-611b-40aa-85ea-87dbc28aa93d,98,41,44.165651
3709db94-611b-40aa-85ea-87dbc28aa93d,99,27,31.557519
3709db94-611b-40aa-85ea-87dbc28aa93d,104,33,43.866603
3709db94-611b-40aa-85ea-87dbc28aa93d,115,49,49.118335
3709db94-611b-40aa-85ea-87dbc28aa93d,116,48,66.285
3709db94-611b-40aa-85ea-87dbc28aa93d,117,28,28.208978
3709db94-611b-40aa-85ea-87dbc28aa93d,118,85,93.998819
3709db94-611b-40aa-85ea-87dbc28aa93d,121,25,36.662725
3709db94-611b-40aa-85ea-87dbc28aa93d,122,6,6.669921
3709db94-611b-40aa-85ea-87dbc28aa93d,124,15,17.57508
3709db94-611b-40aa-85ea-87dbc28aa93d,125,40,49.866724000000005
3709db94-611b-40aa-85ea-87dbc28aa93d,127,93,144.94251
3709db94-611b-40aa-85ea-87dbc28aa93d,138,31,36.358195
3709db94-611b-40aa-85ea-87dbc28aa93d,139,27,32.062392
3709db94-611b-40aa-85ea-87dbc28aa93d,148,81,136.069107
3709db94-611b-40aa-85ea-87dbc28aa93d,150,1,1.050692
3730dd3b-632f-4fdf-9fb5-9327c42c42ff,1,23,28.63385
3730dd3b-632f-4fdf-9fb5-9327c42c42ff,2,27,29.531817
3730dd3b-632f-4fdf-9fb5-9327c42c42ff,6,39,45.549894
3730dd3b-632f-4fdf-9fb5-9327c42c42ff,10,21,27.411342
3730dd3b-632f-4fdf-9fb5-9327c42c42ff,12,25,40.99535
3730dd3b-632f-4fdf-9fb5-9327c42c42ff,22,27,31.209759
3730dd3b-632f-4fdf-9fb5-9327c42c42ff,24,14,15.771805
3730dd3b-632f-4fdf-9fb5-9327c42c42ff,32,22,24.350623
3730dd3b-632f-4fdf-9fb5-9327c42c42ff,35,21,25.68027
3730dd3b-632f-4fdf-9fb5-9327c42c42ff,36,25,26.219
3730dd3b-632f-4fdf-9fb5-9327c42c42ff,52,28,37.975882
3730dd3b-632f-4fdf-9fb5-9327c42c42ff,58,10,12.431215
3730dd3b-632f-4fdf-9fb5-9327c42c42ff,63,15,15.71415
3730dd3b-632f-4fdf-9fb5-9327c42c42ff,66,15,17.94354
3730dd3b-632f-4fdf-9fb5-9327c42c42ff,67,45,61.209135
3730dd3b-632f-4fdf-9fb5-9327c42c42ff,72,50,54.463725
3730dd3b-632f-4fdf-9fb5-9327c42c42ff,75,31,34.463041
3730dd3b-632f-4fdf-9fb5-9327c42c42ff,76,4,4.830806
3730dd3b-632f-4fdf-9fb5-9327c42c42ff,81,37,44.748355
3730dd3b-632f-4fdf-9fb5-9327c42c42ff,84,1,1.133078
3730dd3b-632f-4fdf-9fb5-9327c42c42ff,85,22,28.736631
3730dd3b-632f-4fdf-9fb5-9327c42c42ff,86,42,54.662811
3730dd3b-632f-4fdf-9fb5-9327c42c42ff,87,48,66.37332
3730dd3b-632f-4fdf-9fb5-9327c42c42ff,103,35,44.222885
3730dd3b-632f-4fdf-9fb5-9327c42c42ff,104,56,76.102046
3730dd3b-632f-4fdf-9fb5-9327c42c42ff,111,10,10.892975
3730dd3b-632f-4fdf-9fb5-9327c42c42ff,115,1,1.054625
3730dd3b-632f-4fdf-9fb5-9327c42c42ff,121,50,52.739368999999996
3730dd3b-632f-4fdf-9fb5-9327c42c42ff,123,36,46.958166
3730dd3b-632f-4fdf-9fb5-9327c42c42ff,127,34,48.698863
3730dd3b-632f-4fdf-9fb5-9327c42c42ff,141,15,16.62357
3730dd3b-632f-4fdf-9fb5-9327c42c42ff,142,14,14.192395
3730dd3b-632f-4fdf-9fb5-9327c42c42ff,150,28,34.613558
375836f0-eed6-4378-aeb1-b98a6a497a9b,5,44,45.332298
375836f0-eed6-4378-aeb1-b98a6a497a9b,11,33,35.185161
375836f0-eed6-4378-aeb1-b98a6a497a9b,13,49,75.245576
375836f0-eed6-4378-aeb1-b98a6a497a9b,18,38,46.972047
375836f0-eed6-4378-aeb1-b98a6a497a9b,28,1,1.203803
375836f0-eed6-4378-aeb1-b98a6a497a9b,34,1,1.217603
375836f0-eed6-4378-aeb1-b98a6a497a9b,35,74,103.65932799999999
375836f0-eed6-4378-aeb1-b98a6a497a9b,38,54,67.66269
375836f0-eed6-4378-aeb1-b98a6a497a9b,41,20,20.29417
375836f0-eed6-4378-aeb1-b98a6a497a9b,42,7,7.690529
375836f0-eed6-4378-aeb1-b98a6a497a9b,45,3,3.898035
375836f0-eed6-4378-aeb1-b98a6a497a9b,46,11,13.510266
375836f0-eed6-4378-aeb1-b98a6a497a9b,57,49,76.13816
375836f0-eed6-4378-aeb1-b98a6a497a9b,67,42,45.536043
375836f0-eed6-4378-aeb1-b98a6a497a9b,72,34,38.830805
375836f0-eed6-4378-aeb1-b98a6a497a9b,79,8,8.809692
375836f0-eed6-4378-aeb1-b98a6a497a9b,88,20,24.24465
375836f0-eed6-4378-aeb1-b98a6a497a9b,93,44,46.28965
375836f0-eed6-4378-aeb1-b98a6a497a9b,96,38,53.811097
375836f0-eed6-4378-aeb1-b98a6a497a9b,97,36,42.641802
375836f0-eed6-4378-aeb1-b98a6a497a9b,98,48,48.258888
375836f0-eed6-4378-aeb1-b98a6a497a9b,102,28,32.913306
375836f0-eed6-4378-aeb1-b98a6a497a9b,108,40,40.08142
375836f0-eed6-4378-aeb1-b98a6a497a9b,111,40,43.44862
375836f0-eed6-4378-aeb1-b98a6a497a9b,122,43,49.185206
375836f0-eed6-4378-aeb1-b98a6a497a9b,126,15,16.64151
375836f0-eed6-4378-aeb1-b98a6a497a9b,127,25,26.7917
375836f0-eed6-4378-aeb1-b98a6a497a9b,141,60,74.137134
375836f0-eed6-4378-aeb1-b98a6a497a9b,145,80,107.25408
375836f0-eed6-4378-aeb1-b98a6a497a9b,148,11,17.128672
375836f0-eed6-4378-aeb1-b98a6a497a9b,149,24,28.876644
375f7d27-d3ca-43af-a0b0-80f7cfa9b013,5,1,1.286994
375f7d27-d3ca-43af-a0b0-80f7cfa9b013,9,19,19.098762
375f7d27-d3ca-43af-a0b0-80f7cfa9b013,12,105,146.53409
375f7d27-d3ca-43af-a0b0-80f7cfa9b013,13,5,8.19516
375f7d27-d3ca-43af-a0b0-80f7cfa9b013,16,46,75.379763
375f7d27-d3ca-43af-a0b0-80f7cfa9b013,17,36,37.658898
375f7d27-d3ca-43af-a0b0-80f7cfa9b013,19,13,15.242201
375f7d27-d3ca-43af-a0b0-80f7cfa9b013,23,26,32.206343
375f7d27-d3ca-43af-a0b0-80f7cfa9b013,33,48,70.740284
375f7d27-d3ca-43af-a0b0-80f7cfa9b013,34,18,19.776681
375f7d27-d3ca-43af-a0b0-80f7cfa9b013,40,32,32.137264
375f7d27-d3ca-43af-a0b0-80f7cfa9b013,42,43,52.95923
375f7d27-d3ca-43af-a0b0-80f7cfa9b013,53,3,3.033396
375f7d27-d3ca-43af-a0b0-80f7cfa9b013,54,42,45.140949
375f7d27-d3ca-43af-a0b0-80f7cfa9b013,58,24,26.233668
375f7d27-d3ca-43af-a0b0-80f7cfa9b013,60,41,52.493284
375f7d27-d3ca-43af-a0b0-80f7cfa9b013,66,1,1.317883
375f7d27-d3ca-43af-a0b0-80f7cfa9b013,67,7,7.05796
375f7d27-d3ca-43af-a0b0-80f7cfa9b013,72,26,38.780157
375f7d27-d3ca-43af-a0b0-80f7cfa9b013,73,6,6.850287
375f7d27-d3ca-43af-a0b0-80f7cfa9b013,81,62,68.329439
375f7d27-d3ca-43af-a0b0-80f7cfa9b013,83,2,2.645909
375f7d27-d3ca-43af-a0b0-80f7cfa9b013,88,15,17.169015
375f7d27-d3ca-43af-a0b0-80f7cfa9b013,92,18,20.295837
375f7d27-d3ca-43af-a0b0-80f7cfa9b013,96,15,16.777095
375f7d27-d3ca-43af-a0b0-80f7cfa9b013,104,40,57.63134
375f7d27-d3ca-43af-a0b0-80f7cfa9b013,116,16,26.504008
375f7d27-d3ca-43af-a0b0-80f7cfa9b013,120,31,39.400566
375f7d27-d3ca-43af-a0b0-80f7cfa9b013,121,16,19.037656
375f7d27-d3ca-43af-a0b0-80f7cfa9b013,125,11,14.582733
375f7d27-d3ca-43af-a0b0-80f7cfa9b013,127,60,75.49774500000001
375f7d27-d3ca-43af-a0b0-80f7cfa9b013,132,11,13.304071
375f7d27-d3ca-43af-a0b0-80f7cfa9b013,135,33,42.97326
375f7d27-d3ca-43af-a0b0-80f7cfa9b013,141,17,20.929159
375f7d27-d3ca-43af-a0b0-80f7cfa9b013,142,36,46.028644
375f7d27-d3ca-43af-a0b0-80f7cfa9b013,145,72,91.508048
375f7d27-d3ca-43af-a0b0-80f7cfa9b013,148,17,23.533771
375f7d27-d3ca-43af-a0b0-80f7cfa9b013,149,38,40.331395
37602ee8-997d-452a-98ec-a44e4c0bf2d1,4,19,19.931684
37602ee8-997d-452a-98ec-a44e4c0bf2d1,5,7,8.342901
37602ee8-997d-452a-98ec-a44e4c0bf2d1,8,35,39.774455
37602ee8-997d-452a-98ec-a44e4c0bf2d1,9,39,46.757256
37602ee8-997d-452a-98ec-a44e4c0bf2d1,11,43,43.546917
37602ee8-997d-452a-98ec-a44e4c0bf2d1,12,21,21.172431
37602ee8-997d-452a-98ec-a44e4c0bf2d1,14,28,29.583274
37602ee8-997d-452a-98ec-a44e4c0bf2d1,15,26,27.070719
37602ee8-997d-452a-98ec-a44e4c0bf2d1,16,27,48.758598
37602ee8-997d-452a-98ec-a44e4c0bf2d1,22,101,128.343251
37602ee8-997d-452a-98ec-a44e4c0bf2d1,23,30,37.813905
37602ee8-997d-452a-98ec-a44e4c0bf2d1,24,34,37.707071
37602ee8-997d-452a-98ec-a44e4c0bf2d1,32,26,33.578753
37602ee8-997d-452a-98ec-a44e4c0bf2d1,33,39,59.991456
37602ee8-997d-452a-98ec-a44e4c0bf2d1,34,7,7.52003
37602ee8-997d-452a-98ec-a44e4c0bf2d1,35,30,37.539285
37602ee8-997d-452a-98ec-a44e4c0bf2d1,38,12,14.733642
37602ee8-997d-452a-98ec-a44e4c0bf2d1,42,10,14.650255
37602ee8-997d-452a-98ec-a44e4c0bf2d1,53,10,11.711085
37602ee8-997d-452a-98ec-a44e4c0bf2d1,54,30,54.133095
37602ee8-997d-452a-98ec-a44e4c0bf2d1,58,14,16.355913
37602ee8-997d-452a-98ec-a44e4c0bf2d1,70,85,93.33359
37602ee8-997d-452a-98ec-a44e4c0bf2d1,75,11,11.809853
37602ee8-997d-452a-98ec-a44e4c0bf2d1,83,39,67.55151
37602ee8-997d-452a-98ec-a44e4c0bf2d1,87,50,72.741825
37602ee8-997d-452a-98ec-a44e4c0bf2d1,88,91,110.706101
37602ee8-997d-452a-98ec-a44e4c0bf2d1,95,82,119.832585
37602ee8-997d-452a-98ec-a44e4c0bf2d1,103,5,6.25166
37602ee8-997d-452a-98ec-a44e4c0bf2d1,104,37,51.815059
37602ee8-997d-452a-98ec-a44e4c0bf2d1,116,16,18.679546000000002
37602ee8-997d-452a-98ec-a44e4c0bf2d1,131,27,27.570699
37602ee8-997d-452a-98ec-a44e4c0bf2d1,135,37,42.213156999999995
37602ee8-997d-452a-98ec-a44e4c0bf2d1,142,15,19.81758
37602ee8-997d-452a-98ec-a44e4c0bf2d1,150,21,24.977988
3783ed94-c887-42ea-8866-e4afdfa7c5cc,10,34,50.146345
3783ed94-c887-42ea-8866-e4afdfa7c5cc,13,10,15.657195
3783ed94-c887-42ea-8866-e4afdfa7c5cc,35,30,34.789635
3783ed94-c887-42ea-8866-e4afdfa7c5cc,40,37,38.076515
3783ed94-c887-42ea-8866-e4afdfa7c5cc,41,46,48.384203
3783ed94-c887-42ea-8866-e4afdfa7c5cc,42,30,30.258405
3783ed94-c887-42ea-8866-e4afdfa7c5cc,45,4,4.80109
3783ed94-c887-42ea-8866-e4afdfa7c5cc,52,20,25.16649
3783ed94-c887-42ea-8866-e4afdfa7c5cc,58,34,48.135294
3783ed94-c887-42ea-8866-e4afdfa7c5cc,60,11,14.034229
3783ed94-c887-42ea-8866-e4afdfa7c5cc,66,12,14.16591
3783ed94-c887-42ea-8866-e4afdfa7c5cc,68,4,4.417818
3783ed94-c887-42ea-8866-e4afdfa7c5cc,72,31,39.857599
3783ed94-c887-42ea-8866-e4afdfa7c5cc,83,12,20.765898
3783ed94-c887-42ea-8866-e4afdfa7c5cc,84,4,4.063066
3783ed94-c887-42ea-8866-e4afdfa7c5cc,85,13,17.278989
3783ed94-c887-42ea-8866-e4afdfa7c5cc,88,19,27.607589
3783ed94-c887-42ea-8866-e4afdfa7c5cc,95,58,69.855327
3783ed94-c887-42ea-8866-e4afdfa7c5cc,102,41,42.93315
3783ed94-c887-42ea-8866-e4afdfa7c5cc,104,2,2.896379
3783ed94-c887-42ea-8866-e4afdfa7c5cc,110,59,65.63869700000001
3783ed94-c887-42ea-8866-e4afdfa7c5cc,127,53,61.870387
3783ed94-c887-42ea-8866-e4afdfa7c5cc,128,13,13.121992
3783ed94-c887-42ea-8866-e4afdfa7c5cc,132,29,31.363848
3783ed94-c887-42ea-8866-e4afdfa7c5cc,134,90,101.38842700000001
378cf241-545e-4236-8f9d-0b3b31beee73,6,53,53.83724599999999
378cf241-545e-4236-8f9d-0b3b31beee73,8,24,26.80002
378cf241-545e-4236-8f9d-0b3b31beee73,10,46,62.779903000000004
378cf241-545e-4236-8f9d-0b3b31beee73,11,22,23.189859
378cf241-545e-4236-8f9d-0b3b31beee73,14,17,26.09466
378cf241-545e-4236-8f9d-0b3b31beee73,18,89,102.80692300000001
378cf241-545e-4236-8f9d-0b3b31beee73,22,35,47.644135
378cf241-545e-4236-8f9d-0b3b31beee73,23,41,50.535156
378cf241-545e-4236-8f9d-0b3b31beee73,31,24,25.103724
378cf241-545e-4236-8f9d-0b3b31beee73,33,6,10.086387
378cf241-545e-4236-8f9d-0b3b31beee73,38,86,103.730884
378cf241-545e-4236-8f9d-0b3b31beee73,43,30,34.711665
378cf241-545e-4236-8f9d-0b3b31beee73,45,31,55.639141
378cf241-545e-4236-8f9d-0b3b31beee73,46,27,34.417845
378cf241-545e-4236-8f9d-0b3b31beee73,47,78,120.315561
378cf241-545e-4236-8f9d-0b3b31beee73,57,18,21.497679
378cf241-545e-4236-8f9d-0b3b31beee73,60,26,28.885326999999997
378cf241-545e-4236-8f9d-0b3b31beee73,72,4,5.653562
378cf241-545e-4236-8f9d-0b3b31beee73,75,11,12.311299
378cf241-545e-4236-8f9d-0b3b31beee73,76,1,1.14559
378cf241-545e-4236-8f9d-0b3b31beee73,83,74,100.950503
378cf241-545e-4236-8f9d-0b3b31beee73,85,31,32.694088
378cf241-545e-4236-8f9d-0b3b31beee73,86,30,34.635765
378cf241-545e-4236-8f9d-0b3b31beee73,88,11,11.001265
378cf241-545e-4236-8f9d-0b3b31beee73,95,39,46.013643
378cf241-545e-4236-8f9d-0b3b31beee73,102,31,34.520081
378cf241-545e-4236-8f9d-0b3b31beee73,111,28,40.192116
378cf241-545e-4236-8f9d-0b3b31beee73,112,46,49.451725
378cf241-545e-4236-8f9d-0b3b31beee73,135,69,97.934207
378cf241-545e-4236-8f9d-0b3b31beee73,143,16,20.301368
37900425-38d6-43ba-bc58-c55eb0f15ea9,2,31,39.914248
37900425-38d6-43ba-bc58-c55eb0f15ea9,6,33,35.892549
37900425-38d6-43ba-bc58-c55eb0f15ea9,9,43,50.695409
37900425-38d6-43ba-bc58-c55eb0f15ea9,10,25,39.111075
37900425-38d6-43ba-bc58-c55eb0f15ea9,11,44,47.446366
37900425-38d6-43ba-bc58-c55eb0f15ea9,12,25,33.4387
37900425-38d6-43ba-bc58-c55eb0f15ea9,19,19,22.148585
37900425-38d6-43ba-bc58-c55eb0f15ea9,22,11,15.07836
37900425-38d6-43ba-bc58-c55eb0f15ea9,29,14,14.150857
37900425-38d6-43ba-bc58-c55eb0f15ea9,38,20,23.45713
37900425-38d6-43ba-bc58-c55eb0f15ea9,45,37,50.767478
37900425-38d6-43ba-bc58-c55eb0f15ea9,51,15,15.14559
37900425-38d6-43ba-bc58-c55eb0f15ea9,52,49,69.335588
37900425-38d6-43ba-bc58-c55eb0f15ea9,54,8,10.970404
37900425-38d6-43ba-bc58-c55eb0f15ea9,57,39,41.551068
37900425-38d6-43ba-bc58-c55eb0f15ea9,62,3,3.076452
