wallet_id,user_id,eth_balance,usdc_balance,total_token_value,created_at
3e1d211f-4c2a-42bd-b5eb-84c4a773ef9f,8cf00dff-facb-4f5b-8627-e1dd4e8bf3f9,3.058203,75.784753,1622.260909,2025-09-23
e3f61bf7-e3e1-4f88-821f-b20e07aa9019,b0a3925f-fe13-4906-930f-588da770385e,1.508647,184.201553,1110.161853,2025-08-22
909cea52-d3e7-4308-8592-cf9d3f50c7ee,5262f4aa-84c3-43ed-a48a-51696ee3b10b,4.742992,307.925706,1256.193302,2025-09-01
deca654a-e3e1-4591-8f6e-4708b3295aa6,dd3cc4db-745a-4d6e-9a31-308504cf05ce,2.242601,479.741332,1108.664704,2025-03-02
93281bab-84a8-4775-80e2-7e2f2c567d80,a9495d5a-74c7-44cb-8004-06eaaa315edb,0.121826,235.131093,1301.328379,2025-04-01
768f3d35-60e3-4746-addb-5a83c3fdbacc,15c9eb97-f9ed-440b-afd9-c087ab1fab73,0.062959,218.127380,1333.297349,2025-10-07
ef68175e-c2ee-408d-9db1-20e9dd8bd00f,0ee66d3f-6e99-40f3-a875-9e974dc68687,0.417808,297.094753,814.361083,2025-08-14
3acf317b-6ef0-419e-a31d-2359a5e0dc69,5e925bfe-c3da-4177-befb-fce1d44ebe1b,1.004327,13.252989,664.421407,2025-12-04
f30b6c93-d218-4946-ab83-69ef6fe3a20f,d4ff0bdd-1c19-4089-a5dc-76ccc0f717ad,2.594637,111.329912,1448.135199,2025-01-09
012dfa9b-b126-4c89-9cac-16602858120e,b91828bb-6f91-49c3-b5a9-9fd7b1d2632a,1.222411,493.378058,1293.523678,2025-12-04
fe7f4764-e924-4ae2-89e3-3822058781c9,3dba2507-cbd7-4725-805f-dd2f44c64a73,3.785688,388.849297,1151.554219,2025-11-03
75ac1dbd-6cae-46b9-81fd-bc8c830350cd,b128fda9-86f6-4f7e-b69f-0b7cac599a08,0.917091,218.793891,1475.01167,2025-11-02
a2db5a96-a587-4464-baf0-cdae0345a9a1,d445759a-90dc-442c-a511-c7ce7aa1e811,3.844101,6059.020232,1477.514811,2025-02-14
8a562bf4-cf6c-46d1-8a84-604ed5b5e22e,33d3aa1e-8593-4518-b60d-23a07bf564cb,3.501359,37943.050563,1002.0599090000001,2025-06-28
bd5e63d8-0dff-40d6-8417-b44932afa053,28d69386-c643-4328-8bb4-1dcc091de152,3.779089,429.241183,1327.782445,2025-11-02
78124b9b-aa4d-46e9-bf92-61d74d747bd0,0dfdf970-9734-4f50-86e0-7657c8e2a1ee,2.850202,43.114699,1460.11995,2025-10-28
6de21470-16c0-438a-9ec5-d32b1e334dc0,1a42e64b-1180-4c20-8235-8cfeb7a42012,0.792054,91.806364,1102.804314,2025-01-16
5c785769-c1bc-4c97-a1d8-9a10fb3d4711,9c056504-e153-41ff-8eeb-f36bae4374bc,0.554387,53.118168,911.879969,2025-08-16
f0bcbcde-da35-48fb-a734-db5b724a22e5,d980fbb8-4ce6-47e0-8a1c-3ee91816dd46,0.698086,210.524810,970.578782,2025-02-22
7b950dbd-3917-48d9-b912-038ee25a1f63,ca9e950c-4ec3-4f7c-9b88-bebabba35758,0.412454,129.457253,1103.976148,2025-02-18
b41df0cb-577b-40c3-bc19-b4d2d2013abe,d1626ea4-cecc-43d0-a301-d8b6513c2d5e,2.126601,62.081501,1639.079071,2025-05-19
6fc774e7-7e50-4c38-a04c-68f276b16b6f,f78fa6ec-5684-4293-8081-7c0a812af6da,0.928948,323.619445,1200.109112,2025-04-10
68381c49-a52c-4a49-93ba-77ec07e89b55,28ccef1a-5dfd-4be1-b647-beeb53e9bec0,0.156126,43.653698,1272.231383,2025-03-01
410427fd-c550-475b-b374-06ef91122e94,fec55eec-eb24-492a-aaf5-eead84071dc9,0.854818,372.557813,1158.442216,2025-11-25
71ea96b3-5657-443f-854b-070d0d29faa2,fc15ddf8-d693-483b-9ba3-dda5500d04da,0.760867,185.730160,1426.7522490000001,2025-02-03
47316b0f-00c4-4c1b-99ba-472ba7396b55,c901ac19-128f-4baf-8022-05c7bad653ac,2.965062,382.265532,1857.061103,2025-10-04
ae582ce4-8ed3-4735-8765-f5e35f7e3ca5,4bd75892-b965-45c1-8a0e-df6b666fbb0a,4.901932,246.402864,1246.406315,2025-01-18
9e19992d-d4c7-4a2e-9a1c-46119ff3be64,ac625e0a-d434-4358-923d-d7a667630a30,2.991326,12856.227795,1129.046399,2025-12-27
141cb411-9d92-49f9-847e-f0d85b3e475a,fe480321-5d07-4a65-abc4-0b6d6cdaf1be,4.281828,123.065989,1050.3615869999999,2025-04-12
5b8d9947-a6b1-4a06-8569-19e61929b7e7,6963c3b4-11c1-4adc-87d4-958a621b56a1,4.999709,283.046352,1746.025499,2025-08-18
11ab281a-3bd5-4511-bc5f-a1c5995ab42b,15ef462f-a46e-42c7-bf88-73ca454cf9d4,4.801707,53.837707,1458.408684,2025-10-13
50c92769-8bb0-4b27-96e6-d848cb2ef42c,9062ce08-3e2e-47ae-a356-bca96e863e31,1.128129,193.555522,868.7419649999999,2025-01-09
f196c717-4d91-427b-8fd2-2741907e03b6,549e5cab-6220-4fd0-945f-bbca9dae1981,2.096889,316.776074,1232.259269,2025-09-01
ef2b4aca-1b24-4da6-9b50-7bfd21abc290,814f79b4-1db7-4e58-a82a-45fe12fe32e0,0.178791,319.359756,1203.563737,2025-08-04
825fb7b7-8d9c-45e3-9d00-33492f21256e,be66f7cb-4bff-48ad-9ed1-6f20192d1ae4,2.519118,75.873967,1272.148705,2025-10-11
317499b2-961a-42dc-a8f5-e07ab6b28cca,11ce0094-99b7-4d75-82ae-739e2319a2e9,4.138154,495.945993,1226.108359,2025-12-19
f20a369b-2da6-467b-8978-f64d1632f9c5,54ec7327-5170-427a-a4e9-1c9002ca0e4e,3.695719,351.309100,908.8011220000001,2025-11-18
f4d85d6c-55e0-4745-bcf9-d7d4e469c595,7c78f107-3206-44b0-b5d2-31eb43b40c28,1.781313,364.165984,1637.407255,2025-05-24
ea1e340c-8190-40e7-a523-cd35c2f9284a,545b9997-78ce-4963-ac7a-5a9e878286ed,2.935294,91.525811,1630.6039309999999,2025-08-08
d1a86783-49db-45f3-9378-17c10f9ba8c5,fa41d0f3-4609-417c-a6f7-c92cef3289c6,1.304058,77.176198,1739.240282,2025-11-27
9eb67a9e-30f2-4d93-9493-7ccd8db9a588,26986a56-5734-4989-97a0-6bf4455cec5a,4.368503,383.380391,1121.578549,2025-03-15
2a7cdff7-983d-4b3e-8120-3bf8e45a144c,e1608816-e74f-4ad6-ab05-951a5d9249b7,4.849719,239.043653,1420.527638,2025-04-09
4a2c31b1-b1bd-4104-a538-9d7c5519cf8d,e923831c-82bc-4479-bc2f-2b25e1cbcaab,4.242437,32.325229,1386.1622849999999,2025-10-25
1fdc2fa5-ef4a-4d90-8d13-0fee416b7d53,8d12daab-e078-4ff4-a9a1-d4402e4c5eec,0.817282,238.803387,1301.082415,2025-10-07
24a8e0cb-b2d3-46c1-bb53-e30d410f9a16,df1bdd53-6ebf-48f1-b8c5-71c958113c81,1.092228,174.124538,1397.73309,2025-02-20
b88cd03d-9125-44e4-83f5-1a6f57f03fbf,f6c41097-efe3-427f-b95e-faf10912c647,4.071011,135.487681,1325.3773410000001,2025-03-25
11145b1b-bfab-4c18-a79c-adac20d84582,9ad40b98-4db4-42b3-a7f8-e6ad08b2c0d8,0.083053,383.524446,1331.390953,2025-04-12
534b915c-4da5-42f9-a0d6-943d73fb9ee1,8ee34413-b9bc-4311-a309-458a5b22301f,0.337236,268.187534,963.320495,2025-01-08
bc02557e-1c27-46b5-b2b9-b09e72403bc7,9cabbafc-0aec-489f-be52-f83cc57c8eab,3.115244,135.485337,1616.661672,2025-03-09
5d991416-22e6-4520-b175-ae01dab74ca0,b81bd30b-9416-40d5-b79f-4f5c1ec8c0c5,3.381759,8.155337,1359.024716,2025-06-24
a8aeb71f-2c38-400d-bd60-c53b950481ba,b553bfe4-49f3-4a3e-bb8d-e2c5e4e0df81,0.669966,148.663168,1159.67113,2025-11-13
d183076f-df9a-4d1c-a238-d577e8a8b469,c34a56d2-17d5-42d2-988d-f384ede06945,1.780523,448.142511,1282.291821,2025-04-17
2d2fc19f-d9bf-490e-94f2-8eb56a23abcc,03914324-76e5-444b-9d9d-79e41e815ba2,2.325096,219.842736,1749.677426,2025-02-20
ce8d7124-51e7-4e37-aa81-612c1649a832,ca38b4ae-7020-4a3e-8ffb-0c39dfd41c09,4.962384,378.802449,1239.883361,2025-06-12
0d11d761-baca-40c1-901f-7e45ee626aa3,9c319944-1dd4-42bb-bc5a-4d4cac5c5f89,3.024382,493.262452,918.769575,2025-06-21
525512d5-0999-4638-8c1e-c06e2155af9d,f9bcc132-7a1a-4e65-ad62-52cabbdeb1a4,1.495470,24669.304244,1862.120018,2025-06-12
ad85bcbb-cef4-4bc5-a7dc-fc9f9ff35b85,a631461b-236b-47da-adee-4f7cf80d93d6,4.719573,311.097914,1151.129308,2025-11-18
09759b88-af85-4dd4-8439-133db76aed85,ba9f4205-f817-4d93-90f6-46be1a659345,3.786962,297.403439,1363.600921,2025-04-21
37dfd3e1-0d37-4f92-86a6-acd40a8c5653,f52e98f7-9697-4fc4-a14a-f518756efdc9,1.956040,251.557111,1354.255443,2025-10-04
ed2dd261-2dd6-4604-b883-6e58ee327c55,75c68d2a-42a4-43c0-a717-724e441fd1b5,0.163781,443.312953,1335.34346,2025-04-24
03e99346-7074-49dd-a417-7587d091d093,18dca458-f848-469e-911e-f109687c05e1,1.037876,435.367632,1449.073052,2025-02-22
173686cb-4e34-41f0-9850-3fe30a3f3bad,f7e0430a-2db6-46ec-a435-f3e82fe496f6,4.413906,290.808543,1322.098622,2025-12-05
201844a2-b298-4f72-876c-bb1175cf7b7a,bded6c8b-bd90-4abc-9394-a6306ff4605e,1.415297,162.040564,1018.72558,2025-10-04
d21675ea-9630-43b6-bfd8-5700c947cd98,339244e6-fbbc-4960-95ad-e1f50388a349,1.169829,256.944879,1331.3295170000001,2025-11-19
474b55ad-36be-43c3-bbb1-29792b6aa6a2,2fbca16e-a245-49f3-add0-3282cb30d202,1.920499,124.508963,1288.295412,2025-09-13
dfa1efe0-d74c-4148-bd73-1016c71e8aab,b27f349f-3f44-4d26-b5e9-69ae1281584a,3.097228,55.326800,1219.580945,2025-03-24
e92bb5fa-fa94-4830-a72a-984e121a26dd,0dd6b99a-318f-4143-9aa3-514af767bedb,4.264221,209.706585,1488.819289,2025-02-19
bd9a60a9-6fdd-4401-9af1-79b4a50b3c47,ccf23c36-6d96-417f-9b91-f7f803017512,1.004083,15049.460967,1495.2225760000001,2025-08-08
eac8a994-2861-409b-a323-66772ba46103,347b398b-a3ea-44a7-ae49-cf062bac4c9e,1.069376,13726.898303,1016.351357,2025-03-14
fca7e432-7272-4d13-9967-38a19396d3ac,86c74a99-5aa7-4d64-8fc2-8d4bd14be872,4.984260,374.603413,1254.004826,2025-11-02
b6a2c0f4-b99d-440c-9978-6ebbc801717e,888c5dfa-e88c-4aff-8d98-8b8c8c8035b6,3.786558,113.345981,1363.043889,2025-05-24
4988513e-8e6b-41ee-8366-2762bab23d75,33deaa80-6fdf-4f4d-927b-7b18905bdbb7,1.290219,443.205398,1139.5625929999999,2025-12-24
f21f646a-2065-4336-81e0-b73f7f3a7eb3,cb781df6-7bfc-4fc5-a217-ce0fb1ef6014,2.797352,357.399162,1134.364894,2025-06-02
0a3b0b9c-54af-460f-968c-387b15f78ce4,8bc18a22-d79a-482a-bba5-1f15beb67293,0.959158,136.222247,928.5382040000001,2025-03-01
23cc1a89-7928-4311-88c7-fc5af0fe8744,ae01f6ff-d2fd-46aa-838a-87b371212e2c,3.541316,139.404299,1538.803604,2025-10-13
a899410c-60fc-40ee-a765-1306ae8865de,f6f6ad8c-46e2-471c-9741-b7e2b5ddedd7,1.609196,40.004501,1288.663777,2025-10-20
9a1e7d56-2726-43e3-8401-a814229e0620,fd8878a0-6007-40ac-b640-f458e915953e,3.838971,218.480287,1066.943791,2025-12-27
49f21c50-a2cc-495f-9133-12be09124cc1,271c06a7-98ae-49e8-9f9f-dd1b40cb7ae2,3.092844,271.188071,1621.497535,2025-05-15
89660f16-589f-444c-be1d-045741a909c8,418e438f-e526-4829-a1bb-10ca7d8d0804,1.778822,275.274562,1356.1978550000001,2025-01-06
77d7a52f-0461-417d-a2c4-9db5a25d6b7c,f5d07774-4159-4049-bfc0-e3cb01f6b8af,1.645382,341.921846,1377.521975,2025-07-11
2a341800-721d-42ac-95b7-25fbeb3147b3,c39f6bec-ce9f-4191-a409-1a56dc27a39b,1.768061,331.041290,1205.333835,2025-09-18
3c1dfe47-46f6-45ad-9739-64860e151cef,f65d127d-ece6-4372-86e5-16481dc912f4,3.614154,111.990522,1595.44882,2025-06-17
2dc5c781-08b6-406f-9c4c-4831ab902d51,8d002ad9-ebcd-490a-99cb-2b781a05bc3b,1.301341,197.801609,1381.04844,2025-06-23
5a9dbc66-52b5-43d9-888d-4f0d0e85b9f9,560d1260-b200-4e79-b4bc-445328ebcd00,2.677572,427.812990,1381.59058,2025-09-30
aca6dfee-d3af-4fb2-84a4-f62f0355c58b,c2dc9685-a1b0-47a4-ab46-10a4a418b3cc,0.268091,17.726246,1354.2006139999999,2025-08-11
fc54bafb-355d-4bc7-bab1-a66d8174f8b3,a3f21d58-2f10-4e9e-a24b-3aade67c3191,0.686828,233.034230,1495.156504,2025-10-09
a61335fc-41ed-45d5-83ae-8b3348e838fa,93a9930e-aecf-449e-bcf2-01124ba68781,3.790112,141.038486,1397.419862,2025-08-20
f0789aef-3f15-48c4-be99-58e63ec00dfc,a802641c-0bf5-48ea-8bed-ccf4db01b7f8,0.561249,297.470955,1221.595868,2025-01-27
8d048f14-d8f6-4fb2-a109-ce622685ec21,f4cfb75b-e20a-40c2-abf7-87dd1f463f53,1.264310,426.735678,1364.067041,2025-03-10
b0a6faf3-de9d-42bd-a923-806e40379d54,b9e79c04-3c7a-495c-bfa0-47155411e53a,1.357976,260.336590,1563.984664,2025-12-07
6363bcd3-7b99-4086-a932-9a376574e101,495f1049-cb2f-4bb6-8688-e32960bc6342,1.818445,385.752159,2010.233378,2025-01-05
a4913f17-891f-41b2-85e4-7bef4e80eca0,e9e1ec18-db00-4cfb-9fa7-432edff570c5,1.164909,8.014706,1325.6457130000001,2025-04-07
57acb545-d776-4921-a183-4d9526c378d1,ad8bf4fd-59a8-4bd9-86a4-0782d0fa17ac,2.893771,493.040263,1358.4555560000001,2025-09-02
e3a1f2db-a2fe-46d3-bb13-d8ea93beeb1d,3eb863e2-7fcb-4b39-8332-f88446406cce,2.938574,60.861954,1079.491539,2025-08-22
f3d235d7-a4ba-4f54-9e62-a9d3f2dc7bbe,5625b3a2-08d9-46a4-a6a9-77b6d4975957,2.193720,35157.899731,1407.9480429999999,2025-09-14
a5aa6d9c-acf6-4f8a-99bd-ee6205e93032,a31c1e68-8da1-4984-a663-867ced7d80dd,4.457868,18.708890,1594.822309,2025-10-24
48b036d1-52a2-4f82-9b9f-279bbc6bb359,a7ee4ee2-7747-41dd-8c5e-5f3b4f7aa023,2.997377,351.170351,1395.629432,2025-06-20
11f1d8be-0273-42b5-b498-e8bec5ec9580,8924f6f7-2f78-4b82-8a8e-bbea32308894,1.626276,258.011129,1290.633325,2025-03-25
d5891644-7455-4fc9-8574-3d3533846a63,413d02e2-a2f0-41be-9ac7-a7c59a1dbdc7,3.878453,192.590302,1442.196004,2025-09-13
42a7e06b-90a7-44ee-9a90-6842d8c27c0e,98c35769-1fec-49e7-997d-3c850ff4b2e8,0.490390,133.633705,1083.228633,2025-10-14
63c3f8ff-9787-4758-9a49-4c1a9a47e566,e6d3e0cd-e7b0-4062-82d9-3c9ec018e6b4,1.757912,186.544313,1090.534599,2025-02-16
86cc9811-87a9-4610-ae30-f025765eab96,cb005d15-ea77-4c5c-b3ef-918f9452079d,3.361366,490.007528,1660.271381,2025-04-14
d5a6b321-9018-4594-813a-7c369b8aecbc,37602ee8-997d-452a-98ec-a44e4c0bf2d1,2.298582,31.332177,1406.317129,2025-03-05
6f397dbb-2ccf-4e3e-8126-68829524e023,fcdc7191-53bd-4807-8ed1-a1661dc66c4d,2.693001,18785.623740,1068.043601,2025-04-04
feca29d1-c5ad-4fcc-baaa-9d7fd9de3826,1cbefe4b-0392-46dc-a48c-f6a8673511e5,4.660095,181.980028,1217.355399,2025-12-04
b3268781-82ff-475a-9b86-175dc0e4f457,03657042-fe58-4218-9d0c-1b26e7cf8f44,3.569768,419.942807,1552.267676,2025-07-09
8c12f88f-cc8a-44ef-81c8-9e896efe5c59,e76a10d3-b42a-4dca-9349-62080f7f3681,3.212186,325.898307,1311.827739,2025-01-17
861cc2b1-1844-4042-b616-4afdbe25e1d8,cb440b00-1ef3-4e52-8e25-9e685c495504,3.862140,387.763953,1294.114843,2025-11-16
dd80164c-18cc-4ecf-8326-3986cd9e377e,33882e79-0032-4fa6-9e93-89eb8db1ffce,3.181628,291.844180,1486.432595,2025-08-25
17ab6fad-268a-4e99-9e07-e2bf0854d51e,81ef0e96-e1e1-486f-8a33-b6cb2a29c41f,1.688908,423.630905,1067.838144,2025-03-21
688c69a3-25f1-4a12-a954-1b8bcd4ea60b,8ef2f6c8-b9ee-418e-b4d3-06db0ad6ba99,0.453370,40.684782,1729.096881,2025-09-04
404d25a6-55bb-4e72-83fc-e1db29b3b0cb,7f4e51fa-47c4-469d-9b21-bc7dc8cc8263,2.779468,349.030733,1173.531592,2025-02-26
4eb68825-8134-457d-8a85-25dff3e72d58,55bba4d2-1c91-4bfd-ad91-b9d20817659f,1.436251,275.576148,1350.278953,2025-06-23
2e4c748d-8cf7-4aa4-b54b-8f6b67fc17c6,aefb607a-78ab-47c4-afd4-dec5461b7c53,4.672880,138.236593,1522.77052,2025-04-27
78ad4891-f15d-4dec-83c8-d06b22c2ef3f,b0d0901a-47f7-4bcc-822e-32c548ea6409,1.670560,150.687337,1546.065863,2025-11-25
ee6cced4-8d47-4846-8e40-35cf78711926,18597382-d4c7-4477-a8a6-70475e1eff22,4.120960,92.606813,1644.436598,2025-07-19
8bfca88e-7d33-4252-bed9-b68deabfcfa9,f3cd3b1c-0133-4578-9f85-d8ecc312263e,3.885189,336.349385,1293.8994089999999,2025-02-02
d67ac738-f45a-4787-aad3-a55938fa8c8f,8c7f6cde-3079-4bfa-b68b-2e2b5e343135,0.850851,268.967511,975.790745,2025-07-04
41984e39-fbda-4c4a-b4d3-08d10143e27f,b64a3902-94a5-4933-8218-36a8ac89fa4c,2.757658,53.091741,1061.491718,2025-02-26
f7175752-a295-4a23-ae19-da3cca4abe7f,81102036-cdeb-4bfd-85af-b9faf466f5b6,1.376269,472.631359,1506.601717,2025-05-12
2f0f4e50-cade-4850-9158-6be802f77eed,152ed58d-28e3-4895-98bb-9f595b69d2bb,4.150850,421.733161,1291.365769,2025-03-12
93ee31c0-e6a9-4930-a800-aa40676ca6a3,9d63c720-903f-46cb-bca0-06a6abb82a21,4.775600,75.315796,1696.523335,2025-03-21
8796a05b-6d13-4042-8d64-2660ddf74941,afab5a4a-239d-4339-bf18-132c55b987a7,3.371735,385.177442,1694.087406,2025-10-27
6bf01089-dfd7-4b58-b2c1-9b9942978f06,b918e1fd-ddfc-434a-be44-b31f7e72b6bd,2.544209,45.897807,1507.608316,2025-10-12
429751e0-2029-4645-86bd-bab33c50214f,f7e1d4b3-2464-4064-8209-ec0c01c894a6,3.744745,96.050475,1203.655625,2025-02-27
fb5c8a35-7716-4f14-afdf-5b11108057f1,d8909d34-db14-49b2-b4e3-cabdb23f806c,1.118405,125.731257,1526.083351,2025-10-02
79ac00c1-8c49-478f-97aa-baa3d8c24ee8,17d70046-ec62-430f-a5ff-9fc1dc5f3f97,1.684686,397.468005,998.804214,2025-12-23
fabf0177-2eb4-42d5-92d4-23306b5a3b51,efc2603c-bbb5-4b40-8f17-6e2051c39ab9,2.887606,433.316976,867.50358,2025-12-12
004596eb-068c-49df-ad38-c79953547048,d602c292-4a2b-4540-a67f-a062e226c94d,2.440031,152.775380,1089.74048,2025-12-09
f141f3a5-33ad-435d-b2ec-d5e29f396931,d7101700-3124-4c8b-a864-89b3334af15c,0.659293,403.391019,1008.399015,2025-09-13
5779b221-06e0-460c-bad4-c9c790ea7dac,19cb8069-b24d-427f-99aa-00b62c9518f4,2.675477,163.313973,1509.004822,2025-07-23
c92cd380-f03f-4b44-9feb-11017137cb96,7cd83912-89f4-4984-97d7-185ea0c3c9d2,0.614921,229.463791,1413.100608,2025-09-07
44edfca4-96ae-469f-9171-d2874fc285b2,b7dcff41-bbfc-44b7-be68-03ac1a589c21,1.353864,329.711913,1038.064138,2025-05-05
9eb8ffb3-7f38-4422-b2a6-b76bb52aac5b,051879dc-59f9-452f-be5a-261fc525cda5,0.270845,158.895032,1606.544639,2025-04-01
3db8d30a-0227-45ff-9132-ba80ad05f492,f9a364c8-f5ca-455f-9b3e-a30222254e3f,2.641123,33815.326392,1245.2875999999999,2025-03-15
314cc114-7ad1-4f0a-9c96-b21db412c85f,e0565ac9-5dd2-4cde-bbaf-5471b2219f78,2.602905,232.815209,1360.095918,2025-07-16
6e380210-8ad0-4526-a2a3-3a5f682e9f3e,5b86d614-ce04-4b22-920e-762f665bad07,2.205278,42.275733,1366.63853,2025-04-20
81b35772-486a-4ef3-b286-f316002e6018,731ef6ee-a9e7-4e9d-8455-aa7ba16282a0,4.437490,52237.300960,1123.096341,2025-04-18
2273a415-c596-48d0-b20a-f9cb41f5bb59,5a0e2dab-8327-4704-9bbe-3f2f227d5e69,3.100472,266.825928,1085.771285,2025-01-02
e14e35b5-992c-4d02-9977-26643fb63bc0,f718c538-0aa0-4479-8d4e-ba8dbc26a1c9,2.593374,236.639769,1434.494493,2025-11-07
75bbdb0f-1b07-47a4-b63c-0ce4a4de0197,f54bca24-97ec-486a-919d-bbe4ffcdbce7,0.150531,53.168953,1404.928954,2025-03-11
ff3432c3-a5ce-4018-b545-69cc28c84ff5,960b76e0-a7c9-42c1-aa4e-6db591312af4,0.699361,30.941952,1056.201037,2025-09-11
06d532a1-792d-480a-9e3e-9aa92c8c7c21,7f3fe7d6-5d22-4008-bb62-de5dcc852ce9,0.217328,145.360347,1310.700312,2025-03-22
b3b588ca-7731-4421-bba9-68af00a1f6f7,d4768b82-7851-4654-b5bc-f5c599423bbd,0.712403,184.326946,1261.273095,2025-08-22
145ef0b5-95bf-4dba-a68c-1068e3a354ed,856889f7-6b6f-46b7-85d7-7497b8d4b848,0.947700,348.531395,1061.949214,2025-07-20
201b4e3b-a4cc-4968-adb1-ce9c20bf0324,0a737a8d-fa2b-4778-8c7d-a18b38b14ff7,4.938970,243.288019,1562.908927,2025-02-02
0ef8c898-ddc9-4c9b-ac01-24a2ae9b4229,499b3e92-f87b-46ac-8fbd-66528332fcde,2.704215,496.424193,1515.8391530000001,2025-11-05
80d3358f-5521-46db-8a55-0e0e3550b5a8,0841eba7-d46b-4b83-912f-49b4c6675db5,1.805919,315.840131,1413.353897,2025-11-20
b67415a1-9320-497f-a943-51f308554851,93681008-ea76-4df1-a30d-f646e73d1556,0.349754,281.125129,1427.32598,2025-03-06
652c02e0-1252-44c1-a63e-cc963c0ee1c3,86bbb221-bb00-40e4-8c97-b277d6bb6e6a,3.219239,381.703457,1350.589953,2025-04-05
f517aec4-069d-4c8d-ad80-5f7b64d74362,375f7d27-d3ca-43af-a0b0-80f7cfa9b013,0.924631,144.830155,1328.602945,2025-05-16
d6d03977-efc1-4eb0-9cfa-b0aa58f1b610,60e22b61-5c40-49a8-b3c7-c16220273094,0.896900,318.767160,1216.710084,2025-09-01
61b9b024-3b7e-4dbe-82fa-11a8de1a3db3,002c6055-dcf5-49cb-aa0c-3264f879afbe,3.556656,451.619473,1075.180716,2025-02-08
229a66a0-b3d9-4dff-8ebc-51197bf15152,d0ab458e-c555-411b-ad48-335801081d0a,0.253053,414.034733,1484.3290339999999,2025-04-01
51f12738-b0ed-4ac2-bb76-ff74bfaedf20,1dddc04e-91b0-4015-b019-381cafaf8338,3.244258,348.093206,1288.374563,2025-10-07
a825bcfb-540c-4be0-af31-2cd1ac77b952,f99791a6-e65c-4cf8-a755-52e910fcd977,4.100437,333.091037,1229.218752,2025-07-19
86695c7a-594d-4252-b2b7-42e7fecad41d,57617127-933a-4efa-acb7-49d67e1bce37,0.437307,193.068257,1081.890552,2025-01-22
c0c44050-ab37-402e-9280-7a225f7472e3,0781d634-e389-4415-b735-99d2ced75580,4.940088,8756.355197,1026.0415659999999,2025-04-16
78f4960f-69aa-4599-b1ff-ffba6a156174,b3657d68-276a-4287-8c90-1dfa5fcb2c81,2.762758,292.414284,1135.043814,2025-07-14
752e46ec-4f18-44c3-aef5-c00a18e1fb7a,f49b733d-b5fb-4747-9971-c5fc41bae940,2.053367,63.044879,1423.080164,2025-03-20
3c312a6a-b8bb-4523-9203-5b2551f7ed21,60db520e-0d85-4a5c-bb17-108abfcef3e2,4.474194,350.912855,1311.372602,2025-02-15
836970e8-0616-4724-b597-24472b0fa607,84888318-53f2-4732-841d-927b79f3fc2e,2.711861,359.570803,1068.676369,2025-01-13
e52722be-e707-47b8-9c4b-0794012ec131,8f343e7e-f674-4ff4-9c9b-81935356a122,4.395414,432.899112,1346.2911629999999,2025-10-24
69255f96-1b7e-4b30-b574-d061954c61e0,2bba4f56-6534-40f6-85cb-a6d7142853c3,2.657242,28.995111,1468.571463,2025-01-23
c85129bc-c9e5-4ab4-82d6-633652592853,db10303e-32f8-4af6-aa65-aa329da8464f,3.091951,166.229030,1101.361778,2025-10-18
22e11361-bf17-4092-a8e5-e8468acfb89d,ea690ea4-8502-4883-b6ac-1c187c693f49,0.363786,202.284486,1247.735046,2025-06-02
01305097-79af-47c0-89c5-701f7c06520a,f55ee25a-a71f-4258-9fc4-11f92c5a9d9a,1.511164,156.783482,948.722517,2025-12-07
a4920c34-a215-4780-b6a4-d3f3a093f278,304f8d58-96b4-4014-8d37-f88fdc9c19d7,2.476931,56.830814,1601.015017,2025-01-07
5ed45e53-4b40-4a67-831e-300a855eabd0,80df490f-b098-446a-b62c-bd0b4c6e7e06,4.181433,69.303042,1166.444244,2025-10-14
65571ef0-20c8-46a4-a651-008e5f7ec9db,50693ce3-bbd0-4b63-88f6-035c90eb1214,3.848905,488.994280,1438.941801,2025-10-05
f97fb48c-a001-4714-b5da-752a948debbd,0c9b0f69-0ffc-471b-8812-4772f569590e,2.023412,139.341193,1315.333068,2025-01-14
615f0e8b-58f1-4ae0-ae87-ca19ca10646b,3aa9974b-57e6-4472-8559-b1d0e4750bab,1.238742,456.287316,1071.993624,2025-10-14
5d041b3f-6cb9-4adb-af86-94ccf5c8a78e,24b0fbce-2ee9-427a-b9d3-43718986fb4e,4.295295,428.548678,1258.6347289999999,2025-08-09
dda96552-1288-4a39-8a27-8b56fc216de6,5659a295-204b-4d58-94bf-30d9eb056d68,2.395551,373.371462,994.25981,2025-06-22
70e4287e-9e22-4693-bcc3-48918a9d2b35,fc599f3b-cfb4-4c42-931d-d5f1f0589aee,3.749231,68.246609,1477.227035,2025-03-12
858a8850-5bc6-46fe-ae70-b733cab480a3,403beef7-1d4c-49aa-a3b0-5460db711a54,4.196354,145.293285,1270.636845,2025-06-18
abf80a7a-6e17-4a50-a989-f1d12dff110e,767dcd23-a4ca-426d-97ba-69ec97af32f7,4.180988,452.955604,1224.41634,2025-11-01
a760eba9-4504-404a-9e7a-d9efc6d0edce,5cceca48-ee92-47c7-b08d-f5489728b930,1.124239,358.950392,1083.326261,2025-07-18
404fe7f8-d66e-421a-8ccf-5f58c019432a,2517237b-7804-48a9-88a3-ee33d4fc07b6,4.471547,424.918304,986.820125,2025-07-15
