social_verif_id,issuer_id,platform,handle,followers_count,verified,initiated_at,completed_at,attempts,status,metadata
efbe945d-cdcb-468c-b374-28866d6c9425,933b82a5-aeaf-4ba1-8761-c079aea32347,YOUTUBE,youtube_1013,132316,True,2025-12-31,2025-02-13,1,PASSED,
00bbc8d7-c74b-4db6-a118-a44136c2aea4,3e3ebb94-d3ed-476a-99d5-1655a52f94e2,X,x_2892,570429,True,2025-10-04,2025-02-17,2,PASSED,
610a1c66-2285-4954-a3b1-12f5d2156699,8d2c038e-0aa9-4254-b153-bf4aa0235990,X,x_2824,258575,False,2025-05-01,2025-12-06,1,PENDING,
22aa8a61-e9b4-4787-bc8b-b6e65c4cdce2,9663c9c3-2644-48cc-a619-3faca05a1e83,X,x_2286,221368,False,2025-12-18,2025-09-10,1,FAILED,
7b700841-5453-4b6c-9d6c-5502ff3255f1,e7d7d420-243b-4561-9a28-6d3e585e0328,X,x_5671,347361,False,2025-06-24,2025-03-01,2,FAILED,
4b9b3407-df35-4217-8d60-0ee118ef7300,b3929215-129b-4e24-abb7-630d687fe9ce,X,x_9622,272353,False,2025-09-03,2025-01-22,1,PENDING,
bac26b13-6173-425f-adf6-791cfa95f137,33468860-877d-4bb5-8c9e-89b647b558a5,INSTAGRAM,instagram_1090,79803,False,2025-12-03,2025-03-29,3,FAILED,
a19c4e52-b1cb-4182-a45f-64a6f6d029f1,0c55b684-c613-4f9a-be84-19227c4a869a,YOUTUBE,youtube_2178,203093,False,2025-03-29,2025-09-10,3,FAILED,
f3c082e8-e428-463b-9454-fd5c2867fa52,78b53578-1eac-4ed2-b42f-119b540ab5ee,INSTAGRAM,instagram_4703,693599,False,2025-09-18,2025-11-26,3,FAILED,
202c708b-e357-4790-a617-8a86a36783b5,b1edc991-65d8-46e0-baf7-68c29abedd02,YOUTUBE,youtube_5716,643300,False,2025-03-04,2025-01-09,1,PENDING,
604ce805-082d-434d-9c14-96c9a164cdca,ba951cd5-0315-4961-ae6c-eee5a3889f29,INSTAGRAM,instagram_4252,190322,False,2025-10-30,2025-10-24,1,PENDING,
789ff26c-785e-42a1-a060-eb2af3e4b043,12d8eeb8-1d47-43d7-bbd5-c4245dd887e2,X,x_8252,351030,False,2025-08-09,2025-11-03,3,FAILED,
3ce0d5e4-7034-4950-bc91-f75daf2312fa,e2464db7-6121-4bbc-82d7-83b4ad2a95cf,YOUTUBE,youtube_5914,457672,False,2025-09-26,2025-01-22,1,PENDING,
ec94a74b-daff-483b-8694-4389b77a0bbc,0e43e128-bab9-4055-b715-c3da1e4a215e,INSTAGRAM,instagram_6096,826219,False,2025-01-27,2025-11-25,2,PENDING,
aba9309a-7a06-4267-9caa-6add8321e0b6,fd5997df-6b37-45cf-8546-625807e9f5fb,X,x_6414,915063,False,2025-07-27,2025-01-08,1,FAILED,
3d99ebb3-b014-40ac-a283-05e0f9141408,5df367cc-d03a-4a26-9760-457e27cf31bb,INSTAGRAM,instagram_9583,259236,False,2025-04-24,2025-10-25,2,PENDING,
772f672f-bcab-4562-aca6-2c64dfeaa68c,6a59a903-a2d7-4ff1-aa35-dbef1405c208,X,x_2687,172060,False,2025-08-25,2025-02-18,1,PENDING,
54f734a1-190b-437a-a778-61904d48c22f,12e2aef5-a227-4dfa-bbdf-62201b76c1ae,X,x_2279,682599,False,2025-05-01,2025-01-27,2,PENDING,
f6a281a0-2ea5-4583-97c0-885ee430633d,92b5adde-281c-4745-94ab-a1a04e29b781,YOUTUBE,youtube_3323,79103,False,2025-05-19,2025-04-24,2,PENDING,
073d62aa-19df-4bc6-8c75-3220c16bc25a,8eee28c1-d449-4d33-bc88-bf520f823a2b,YOUTUBE,youtube_3123,908924,False,2025-08-24,2025-06-28,3,PENDING,
3d5387fb-5721-4efa-841f-5a4530ac4cd7,aba8ab75-e563-4d83-9245-32ccdc79b68b,X,x_9220,486451,False,2025-09-06,2025-02-01,3,FAILED,
e8e31bbb-9988-4ebb-b9ac-30d836ede445,b6358fd4-303d-4471-832c-2071ec6de7c2,YOUTUBE,youtube_6064,136165,False,2025-07-27,2025-09-14,1,FAILED,
a4b86f53-3d62-4bef-bc95-d53bc42f5e30,85ee30af-cfec-4705-9d7b-11f40156b452,X,x_1154,435412,False,2025-07-07,2025-06-06,3,PENDING,
4be203b7-560f-4065-9e60-9f2b5d922f8e,025aa81c-4a51-4adb-9312-fe4a85e4c640,YOUTUBE,youtube_2846,725888,False,2025-08-31,2025-09-12,3,PENDING,
56df466d-5c0f-4b66-99ea-3010bca51eb4,2158a512-5be9-4ec4-a36f-6a112b026dc3,INSTAGRAM,instagram_3600,390852,False,2025-03-19,2025-04-25,2,PENDING,
29bd505b-a67e-4ae9-93e2-45a14680fa2b,43d9fd6d-a413-4b84-8d1b-766602e2ae1a,X,x_5201,464685,False,2025-11-27,2025-07-06,2,FAILED,
c3d7633e-0d99-4d6d-a6b4-5f4d789f0961,1ed98f9b-55a3-440a-a22c-df782b992034,INSTAGRAM,instagram_7642,585913,False,2025-12-14,2025-07-02,1,FAILED,
1aab9655-8982-4dbd-9b9f-0888bdb78532,cc1c8b9c-25f2-4e0d-a6ec-560bf97ec7b8,INSTAGRAM,instagram_3523,387304,False,2025-02-26,2025-10-16,3,PENDING,
28ba8fb5-2f4a-47b3-9e3c-02326b4d4e81,198284fb-edbe-47b2-ade3-1a145564de7b,YOUTUBE,youtube_8409,265945,False,2025-03-24,2025-12-28,1,PENDING,
52239e05-d525-4ff7-a977-41a7a1c70805,0403283c-4d7b-4dca-93c9-ab1874f40d53,INSTAGRAM,instagram_4590,949304,False,2025-02-22,2025-03-18,2,PENDING,
6531578b-adf6-47ca-b4c8-1b6a79beeac7,8d420cef-b996-4fff-8acc-0e792e7dc085,INSTAGRAM,instagram_2139,810352,False,2025-08-21,2025-01-17,1,FAILED,
ab9ab8e7-3429-4873-886f-4ead025eed67,59b9361e-037c-4932-8d68-c659885bf5b7,X,x_6960,556636,False,2025-02-02,2025-01-19,3,FAILED,
20ae6584-99ae-43a6-b924-bc1d3d42b2fd,8831fc53-91f9-4e68-9ccd-cbb264515b85,INSTAGRAM,instagram_2314,456254,True,2025-07-21,2025-06-23,2,PASSED,
ee0dd1c9-ecea-4b1d-ba40-cb8090df09cf,9be99e72-f19f-41c3-b7e7-b633f3bcb73d,INSTAGRAM,instagram_7548,119785,True,2025-05-18,2025-06-05,2,PASSED,
69549412-10bb-4253-9be8-d2b925352640,a062d829-fbe0-46ba-8109-cc373023fdb6,X,x_9381,931897,True,2025-05-07,2025-03-19,2,PASSED,
09a621f8-fbf1-4af3-b8fd-91634d6d873d,74e783e6-7b2f-4b1b-9bea-b12d32e2c583,YOUTUBE,youtube_5309,280666,True,2025-03-21,2025-06-06,2,PASSED,
5bcb0cee-1589-442a-8fb2-9aa1fa9f10f6,9d3d09cc-ad5c-4393-a52a-277b0ab09a51,X,x_4767,685222,True,2025-12-05,2025-12-21,2,PASSED,
5f62fd59-9d17-4ff1-8316-b8df1fb735f9,c35f70a7-c914-4b4e-b39f-2c0dcd4f866b,X,x_3681,695624,True,2025-04-18,2025-04-08,3,PASSED,
516e0a86-aea4-43a1-a647-7ed0d05b7ef5,3e311d37-15bc-468f-97c9-51f28b384186,X,x_8686,900105,True,2025-07-22,2025-10-07,1,PASSED,
7b85a430-2eec-44db-98da-bc623bc9751e,5b591b96-4827-4163-bc27-2b31e359d1ad,INSTAGRAM,instagram_5611,194663,True,2025-06-18,2025-11-04,3,PASSED,
de9bb1d7-7baf-4d33-b394-3aa8e76ecbdf,a4f80dec-987e-41e8-947c-eba0413ac7ca,X,x_2328,622236,True,2025-12-27,2025-10-16,1,PASSED,
f1858e96-95ba-43cf-b53a-179f1976469a,7d7a8186-459f-496e-b25c-18354848c55f,INSTAGRAM,instagram_4526,338869,True,2025-02-24,2025-05-01,2,PASSED,
96ff1ebe-6de5-42e8-9b1b-9396d3ba9683,01495a2f-3850-43aa-8937-8d8ca1167105,X,x_7120,31346,True,2025-05-22,2025-08-07,2,PASSED,
954ed4dc-5453-43a2-ac55-9958e44489d3,3cb14a19-2221-482d-a023-932690792fd9,INSTAGRAM,instagram_9748,133469,True,2025-01-14,2025-04-25,3,PASSED,
112ed752-2ad7-4646-8bb8-4b759fc91cee,9e4943e8-08ab-4a0e-9dcd-a8a75a585318,INSTAGRAM,instagram_9187,981449,True,2025-11-07,2025-09-26,2,PASSED,
2d94719f-a35b-44ed-b48e-1e2e496b58bc,97ae6009-e65d-40fa-b2b8-0d2933c0929d,YOUTUBE,youtube_3857,36661,True,2025-12-31,2025-11-02,3,PASSED,
fed5d098-b214-4161-aaf1-5c3fe430b09e,89a883c6-3a3c-42c6-8083-4e72363b70e3,YOUTUBE,youtube_4530,795865,True,2025-06-01,2025-01-24,3,PASSED,
e9bd29ae-d96b-434c-bca2-8e1ce55688f5,fb43383e-c321-451b-94e9-81b753e9894f,X,x_3688,676540,True,2025-09-30,2025-03-03,2,PASSED,
3f5b9391-a0ec-4f31-9e3b-60b1b13b6208,362c067c-1114-4c3e-b882-476ca61a1839,YOUTUBE,youtube_3110,739667,True,2025-12-16,2025-08-30,1,PASSED,
25da257b-0754-4b61-91d7-3c89e60bbc47,dbe2496d-68c2-44f3-b8b1-4c2c1cad8806,X,x_2372,477084,True,2025-02-18,2025-03-14,2,PASSED,
22c62561-a128-4a5e-a04e-4f2936f89d89,f8659be1-f3a4-4c4f-aad0-77500f981959,INSTAGRAM,instagram_7368,196677,True,2025-10-14,2025-10-05,1,PASSED,
90eabbea-4323-48f1-bfce-ad8fb42ba1a3,466e1576-1877-49bf-9cab-254677d27035,X,x_7524,924486,True,2025-04-13,2025-10-12,2,PASSED,
